seniors,0.111,0.611,0.811,0.278,0.1,4000,1.75,73.333,666.667,0,0.733,8.889,147748.82730353,20,2484.58278470847,6948.61557995986,39,1749.93844132342,1194.12297289288,53,18.666964573116,0.44,0.39,125,18,1.9,0.29,0.8,242632.617749135,12475.1999662778,2361.89371304322,1214396.50942139
seniors,0.111,0.611,0.811,0.722,0.1,4000,1.75,73.333,666.667,0,0.733,8.889,142998.61954001,23,2405.83333347956,6344.91147424724,45,1584.99294134034,1027.30057490215,60,15.450101095078,0.44,0.39,125,18,1.9,0.29,0.8,237882.409985615,11871.4958605651,2195.07131505249,1200001.36360781
seniors,0.111,0.5,0.811,0.722,0.1,4000,1.75,73.333,666.667,0,0.733,8.889,121902.152030016,38,1324.68357521859,3997.27520924546,47,1005.81838490271,962.993824855033,56,16.1403708316702,0.42,0.37,207,41,1.3,0.75,1.1,222619.431561055,9931.50028818511,2174.19669698752,975612.59848707
seniors,0.111,0.5,0.811,0.722,0.1,4000,1.75,73.333,333.333,0,0.733,8.889,107119.513410274,57,838.583921808822,3299.38701431512,70,608.223356693781,673.060137566539,77,10.172834616473,0.5,0.45,277,4.8,1.4,0.68,1,192469.991459614,8234.79252773693,1765.00176016282,739755.513433848
seniors,0.111,0.5,0.811,0.722,0.1,4000,1.75,73.333,333.333,0,0.956,8.889,116497.832145727,53,838.583921808822,3289.09377853217,70,608.223356693781,538.098369753304,81,10.172834616473,0.5,0.45,277,4.8,1.4,0.68,1,201848.310195067,8224.49929195398,1630.03999234959,769322.164680221
seniors,0.111,0.5,0.811,0.722,0.1,7333.333,1.75,73.333,333.333,0,0.956,8.889,76367.815231738,69,838.583921808822,2065.58448951182,81,608.223356693781,427.098873857528,85,10.172834616473,0.4,0.35,193,34,1.4,0.8,1.1,161718.293281078,7000.99000293363,1519.04049645381,725260.945448906
seniors,0.111,0.5,0.811,0.722,0.1,7333.333,1.75,73.333,333.333,0,0.956,3.333,92462.0759546262,63,1145.31640768636,2675.32539638389,75,608.218094791651,446.827047965649,84,10.1726931396661,0.39,0.34,153,52,1.6,0.45,0.96,177812.406754369,7610.72554631659,1538.76862743543,784524.487028637
seniors,0.111,0.5,0.811,0.722,0.1,7333.333,1.528,73.333,333.333,0,0.956,3.333,74475.1268303125,65,838.379002020913,2131.08877855387,80,608.218091106975,413.263034173996,84,10.172693020203,0.36,0.31,125,44,1.5,0.47,0.96,159825.457486929,7066.48892480189,1505.20461363741,687492.115891663
seniors,0.044,0.678,0.633,0.9,0.633,5333.333,1.394,82.222,466.667,0,0.778,6.667,73229.0951310964,54,1388.55184970997,2374.58084184884,78,681.768723599489,461.361235964223,79,10.4190714331978,0.41,0.36,83,14,1.6,0.33,0.86,164992.326045015,7721.2873808612,1610.5942435485,749032.810617594
seniors,0.044,0.678,0.633,0.9,0.633,5333.333,1.394,82.222,466.667,0,1,6.667,81072.0093846895,49,1491.22338185823,2384.22037566718,78,681.768723599489,258.156330435785,89,10.4190714331978,0.41,0.36,83,14,1.6,0.32,0.83,172835.240298608,7730.92691467954,1407.38933802006,805765.758159415
seniors,0.044,0.678,0.633,0.9,0.633,5333.333,1.394,82.222,800,0,1,6.667,99232.2019309783,36,1573.10298038379,2694.7409317352,68,1283.41101527603,537.252345822435,74,19.5238766648413,0.27,0.22,53,52,1.4,0.52,0.87,206080.383666952,9122.00199630662,1781.54752728725,972518.804218526
