seniors,0.067,0.522,0.367,0.9,0.633,4666.667,1.706,73.333,800,0,0.644,5.556,149554.633456094,31,1838.43218260397,5552.85888103593,52,1399.42196130031,1411.09503009557,52,21.3519377707412,0.37,0.32,125,25,1.5,0.35,0.89,257996.019463792,12148.4650781149,2669.44460735946,1250214.13849137
seniors,0.067,0.522,0.367,0.9,0.633,4666.667,1.706,73.333,800,0,0.644,0,101288.17087577,56,1838.34608806478,3889.02155649753,72,1399.39765140757,1022.80171917846,69,21.3515284703142,0.26,0.21,81,42,1.5,0.88,1.2,209729.495052762,10484.6223981278,2281.15126693056,1044106.07025177
seniors,0.067,0.633,0.367,0.9,0.633,4666.667,1.706,73.333,800,0,0.644,0,106241.382332433,46,1648.90486124906,3933.44636723125,71,1309.44127928715,1005.1618196581,66,19.9370255290614,0.29,0.24,67,46,1.6,0.61,1.2,213442.363430461,10394.303250101,2251.00652806103,1168785.18349573
seniors,0.067,0.633,0.367,0.9,0.633,4666.667,1.483,73.333,800,0,0.644,0,33579.2926560709,80,1648.90473625544,1663.52841851132,81,1309.44127683936,550.68924706689,75,19.9370254823327,0.29,0.24,67,48,1.4,0.66,1.1,140780.273712015,8124.38529893326,1796.53395546629,647545.260751302
seniors,0.067,0.633,0.367,0.9,0.633,4666.667,1.483,73.333,466.667,0,0.644,0,87789.8115548237,36,1278.75902303142,3078.73608499099,56,747.928224476923,802.838847870163,54,11.6525528394677,0.33,0.28,87,37,1.7,0.35,1.2,181633.681437057,8543.41472902075,1964.38587686837,931741.505291495
seniors,0.067,0.633,0.367,0.9,0.189,4666.667,1.483,73.333,466.667,0,0.644,0,75269.3400824679,46,1196.52178104906,2686.04473862452,62,747.928224476923,730.323778083653,58,11.6525528394677,0.39,0.34,111,20,1.7,0.44,1.1,169113.209964701,8150.72338265429,1891.87080708186,837086.071660439
seniors,0.067,0.633,0.367,0.9,0.189,4666.667,1.483,28.889,466.667,0,0.644,0,74986.986275646,39,1257.28786930998,2712.43584444906,54,747.928224476923,728.624774064435,52,11.6525528394677,0.37,0.32,115,31,1.7,0.44,1.2,168830.85615788,8177.11448847883,1890.17180306264,848651.02691219
seniors,0.067,0.633,0.811,0.9,0.189,4666.667,1.483,28.889,466.667,0,0.644,0,54947.0736877182,55,1092.17183731007,1908.17109109037,68,747.928224476923,472.74983323963,69,11.6525528394677,0.29,0.24,67,60,1.6,0.74,1.2,148790.943569952,7372.84973512014,1634.29686223783,709674.53722896
seniors,0.178,0.633,0.811,0.9,0.189,4666.667,1.483,28.889,466.667,0,0.644,0,19525.6684728477,84,715.739812494096,786.727789416837,86,682.839945054515,269.277463322389,81,10.6960827190235,0.35,0.3,67,61,1.5,0.77,1.2,109912.845666909,6031.07378492075,1400.6914629992,461334.89187569
seniors,0.178,0.633,0.811,0.9,0.189,8000,1.483,28.889,466.667,0,0.644,0,13819.4620924393,89,715.739812494096,636.220114883372,89,682.839945054515,238.919805748992,83,10.6960827190235,0.35,0.3,67,61,1.3,0.72,1.1,104206.639286501,5880.56611038729,1370.3338054258,432550.259483032
seniors,0.178,0.633,0.811,0.456,0.189,8000,1.483,28.889,466.667,0,0.644,0,14006.4647112463,88,715.739812494096,644.371423634524,89,682.839945054515,241.606879583578,83,10.6960827190235,0.35,0.3,67,61,1.3,0.72,1.1,104393.641905308,5888.71741913844,1373.02087926038,433128.284811894
seniors,0.178,0.633,0.811,0.456,0.189,8000,1.483,28.889,466.667,0,0.867,0,13601.0720630377,89,715.739812494096,630.263347767185,89,682.839945054515,237.103824644283,84,10.6960827190235,0.35,0.3,67,61,1.3,0.73,1.1,103988.249257099,5874.6093432711,1368.51782432109,431151.745648272
seniors,0.156,0.544,0.811,0.1,0.456,5333.333,1.483,20,666.667,0,0.644,8.889,69172.7484098876,65,1739.52588873854,2884.12877686236,70,1304.05904662448,819.10035046324,68,20.0689656438337,0.35,0.3,109,51,1.1,0.71,0.93,175279.292517736,9264.72110048218,2053.99150357684,772000.740677685
seniors,0.156,0.656,0.811,0.1,0.456,5333.333,1.483,20,666.667,0,0.644,8.889,83403.9446449078,43,1549.19576108834,2967.49139859438,60,1229.48687204697,853.410169401935,56,18.8735976467844,0.37,0.32,81,51,1.2,0.61,0.93,188423.587673129,9240.55644956866,2079.88334483758,807626.870859492
seniors,0.156,0.656,0.811,0.1,0.456,2000,1.483,20,666.667,0,0.644,8.889,122539.456475949,17,1799.65565275139,4818.65672469616,34,1229.48687204697,1117.90386081106,42,18.8735976467844,0.53,0.48,153,8.4,1.5,0.4,0.83,227559.099504171,11091.7217756704,2344.37703624671,976687.459634601
seniors,0.156,0.656,0.811,0.544,0.456,2000,1.483,20,666.667,0,0.644,8.889,120157.91380078,18,1757.85002148876,4612.09946950067,37,1229.48687204697,1049.40722014091,45,18.8735976467844,0.53,0.48,153,8.4,1.5,0.4,0.83,225177.556829001,10885.164520475,2275.88039557655,971134.0234034
seniors,0.156,0.656,0.811,0.544,0.456,2000,1.483,20,666.667,0,0.644,3.333,111880.506501276,26,1634.76222126404,4225.15403189558,45,1229.48161433265,980.181867618595,51,18.8734902872004,0.52,0.47,153,8.4,1.5,0.41,0.86,216900.06939977,10498.2137236318,2206.65501008376,931139.787879161
