seniors,0.133,0.567,0.811,0.456,0.1,8000,1.572,82.222,533.333,0,0.6,4.444,97182.8981385864,48,1171.14372347691,3551.278714312,65,860.200847073053,945.983737162798,61,13.6680181994161,0.42,0.37,125,18,1.4,0.45,0.93,194196.439801427,9212.58518733623,2127.03593952402,838299.77937712
seniors,0.133,0.567,0.811,0.9,0.1,8000,1.572,82.222,533.333,0,0.6,4.444,101666.508121626,45,1138.81457226118,3608.15046104209,65,860.200847073053,952.531996686508,61,13.6680181994161,0.4,0.35,111,27,1.3,0.4,0.93,198680.049784466,9269.45693406631,2133.58419904773,890834.663664515
seniors,0.022,0.567,0.811,0.9,0.1,8000,1.572,82.222,533.333,0,0.6,4.444,104043.981405079,45,1489.07342087978,3911.95736682017,67,860.200847073053,1008.47238200882,62,13.6680181994161,0.39,0.34,125,18,1.5,0.37,0.91,201057.523067919,9573.2638398444,2189.52458437003,935220.821268708
seniors,0.022,0.567,0.811,0.9,0.1,8000,1.572,82.222,200,0,0.6,4.444,97168.5005461178,51,874.087578287668,3193.92659742975,67,322.555023557896,694.842207737507,69,6.1000407749616,0.43,0.38,145,20,1.8,0.5,1.1,155353.996429155,6767.08156816771,1569.28728039156,676490.481623606
seniors,0.022,0.567,0.811,0.9,0.1,8000,1.35,82.222,200,0,0.6,4.444,59418.937852922,62,780.525600707639,1945.03060715734,72,296.790932105009,428.49539445701,74,5.10155910350431,0.35,0.3,97,42,1.6,0.57,1.1,117604.433543742,5518.18557445127,1302.9404671046,501670.205572534
seniors,0.022,0.678,0.811,0.9,0.1,8000,1.35,82.222,200,0,0.6,4.444,72829.1484117805,51,876.032413197696,2398.5827824952,74,306.536540206114,478.819023310932,74,5.37665152570798,0.4,0.35,78,9.3,1.8,0.39,1,121816.169260371,5575.90910558826,1280.94183201102,526082.185538922
seniors,0.022,0.678,0.811,0.9,0.1,8000,1.35,82.222,200,0,0.6,10,73456.8644103099,55,1377.20375200694,2564.12036084966,66,579.810554613365,461.143965136017,74,7.77855736763217,0.35,0.3,58,60,1.8,0.42,1,122444.116667343,5741.45205193578,1263.26682758569,546837.040656598
seniors,0.022,0.678,0.811,0.9,0.544,8000,1.35,82.222,200,0,0.6,10,69150.3082087565,58,1312.5107847319,2374.43593180612,69,537.230326874647,424.75595580478,76,7.17995920006229,0.35,0.3,58,60,1.8,0.41,1,118137.560465789,5551.76762289224,1226.87881825445,521171.110358382
seniors,0.022,0.678,0.811,0.9,0.544,8000,1.35,82.222,200,0,0.822,10,64099.6583949875,61,1431.4152395345,2038.40630729545,73,553.781120752553,213.191327057547,88,3.76016992538507,0.35,0.3,58,60,1.8,0.37,0.95,113086.91065202,5215.73799838157,1015.31418950722,503449.666574378
seniors,0.022,0.678,0.367,0.9,0.544,8000,1.35,82.222,200,0,0.822,10,73296.1156239649,55,1605.94062262813,2470.6943587423,68,675.342620661453,293.932619977852,84,5.48720358493983,0.35,0.3,58,60,1.9,0.38,0.96,122283.367880998,5648.02604982841,1096.05548242752,626044.247113889
seniors,0.022,0.678,0.367,0.9,0.544,8000,1.35,37.778,200,0,0.822,10,62694.5899921931,54,1404.77499095879,1973.82538585076,70,529.011881066786,251.184554817092,83,4.68779956424294,0.38,0.33,69,52,1.8,0.38,0.97,111681.672713921,5151.15316889183,1053.30738250985,565214.584045757
seniors,0.022,0.678,0.367,0.9,0.544,4666.667,1.35,37.778,200,0,0.822,10,60199.5751067857,56,1135.4475736891,1852.06695469965,72,411.951107779692,248.434155867242,83,3.94223891359911,0.43,0.38,97,33,1.8,0.51,0.96,109186.657828514,5029.39473774072,1050.55698356,488567.312642673
