seniors,0.133,0.633,0.811,0.722,0.633,2000,1.706,73.333,666.667,0,1,8.889,156741.973467955,15,2602.71833628029,7523.60798907752,44,1996.24377799041,853.487081713611,69,11.6527846461925,0.47,0.42,125,0,2,0.33,0.84,250586.091637858,12988.2952183568,2015.03418092401,1296560.25362344
seniors,0.133,0.633,0.811,0.722,0.633,2000,1.483,73.333,666.667,0,1,8.889,130669.141617462,23,2151.78156241565,5124.81078341968,51,1180.44706656039,688.757272266035,70,11.6527845291605,0.47,0.42,125,0,1.7,0.42,0.9,224513.259655109,10589.4980100522,1850.30437147174,1010821.93902705
seniors,0.133,0.633,0.811,0.722,0.633,2000,1.483,73.333,666.667,0,1,3.333,134893.077279903,23,2253.43222121699,5480.45532878992,54,1317.71170430315,702.066133308814,72,11.6526397146633,0.47,0.42,125,0,1.7,0.39,0.9,228737.040213301,10945.1371909337,1863.61318863201,1062326.06458905
seniors,0.133,0.633,0.811,0.278,0.633,2000,1.483,73.333,666.667,0,1,3.333,136819.710055745,22,2287.68758407485,5786.63053426295,51,1391.81007931468,834.627491085466,67,11.6526397146633,0.47,0.42,125,0,1.7,0.39,0.9,230663.672989144,11251.3123964067,1996.17454640866,1065768.41973424
seniors,0.156,0.633,0.544,0.722,0.456,2666.667,1.439,91.111,800,0,0.911,10,137978.965190148,25,1805.32976420282,4942.84285475116,51,1242.24496213316,980.696652898524,60,19.0800851498002,0.47,0.42,125,0,1.4,0.36,0.83,243179.966466577,11232.3572105275,2207.94337558144,1077526.32115313
seniors,0.156,0.633,0.544,0.722,0.9,2666.667,1.439,91.111,800,0,0.911,10,127506.805458068,31,1642.35770657289,4470.30928684354,55,1242.24496213316,912.232117469017,63,19.0800851498002,0.47,0.42,125,0,1.4,0.37,0.83,232707.806734497,10759.8236426199,2139.47884015193,1015961.13062952
seniors,0.156,0.522,0.544,0.722,0.9,2666.667,1.439,91.111,800,0,0.911,10,162775.387119155,12,1779.32409860106,5473.39768673943,35,1328.37093306922,1154.50685198173,51,20.4603145254175,0.39,0.34,125,18,1.3,0.4,0.88,269233.033422628,11892.5254667302,2394.08851118389,1132124.97632683
seniors,0.156,0.522,0.1,0.722,0.9,2666.667,1.439,91.111,800,0,0.911,10,170376.113827996,8.2,1779.32409860106,5872.20140842518,30,1328.37093306922,1316.28874332211,44,20.4603145254175,0.39,0.34,125,18,1.3,0.39,0.87,276833.760131469,12291.329188416,2555.87040252427,1195924.9031434
seniors,0.156,0.522,0.1,0.278,0.9,2666.667,1.439,91.111,800,0,0.911,10,167304.081939524,9.9,1779.32409860106,6437.58764006642,23,1328.37093306922,1651.67498215334,29,20.4603145254175,0.41,0.36,139,9.2,1.3,0.42,0.87,273761.728242997,12856.7154200572,2891.2566413555,1141134.25566633
seniors,0.156,0.522,0.1,0.278,0.9,6000,1.439,91.111,800,0,0.911,10,75154.5561077604,60,1779.32409860106,3232.60323544717,62,1328.37093306922,919.730158378623,61,20.4603145254175,0.32,0.27,81,47,1.1,0.73,0.89,181612.202411233,9651.73101543798,2159.31181758078,803952.834788398
seniors,0.156,0.522,0.1,0.278,0.9,6000,1.661,91.111,800,0,0.911,10,141016.31716634,35,1779.32467535,5152.53147595006,53,1328.37112294746,1387.59194991084,51,20.4603181312407,0.32,0.27,81,51,1.3,0.63,0.92,247473.963551436,11571.6592591037,2627.1736091174,1056561.60699214
seniors,0.156,0.522,0.1,0.278,0.9,6000,1.661,91.111,800,0,0.689,10,144437.966310515,33,1779.32467535,5354.58735775132,51,1328.37112294746,1510.59817214069,47,20.4603181312407,0.32,0.27,81,51,1.3,0.73,0.96,250895.61269561,11773.715140905,2750.17983134724,1058200.28067933
seniors,0.156,0.522,0.1,0.278,0.9,6000,1.661,91.111,466.667,0,0.689,10,114634.582341033,46,1291.62505088007,4368.62271760917,59,915.023005041543,1161.44244929382,57,14.7286839444655,0.41,0.36,139,29,1.4,0.53,0.95,212391.537595996,10085.6986946296,2346.80314904446,890708.02140457
seniors,0.156,0.522,0.1,0.278,0.9,6000,1.661,91.111,466.667,0,0.689,4.444,104384.382125665,51,1187.82398289471,3963.00481980954,66,915.017745430216,1073.03429454708,62,14.728559544056,0.41,0.36,139,17,1.5,0.56,0.98,202141.223619429,9680.0754356589,2258.39495614535,847776.229180192
seniors,0.156,0.522,0.1,0.278,0.9,6000,1.661,46.667,466.667,0,0.689,4.444,104879.260673931,2.4,1187.82398289471,3958.93670070831,6.6,915.017745430216,1084.15697245547,11,14.728559544056,0.44,0.39,167,52,1.4,0.54,0.95,202636.102167695,9676.00731655767,2269.51763405374,852236.620121363
